filename	event_labels
YXaOtMtSjMyM_350.000_360.000.wav	Cat
Y1tpilG63C5c_0.000_10.000.wav	Dog
YlddOTyjTe4Q_90.000_100.000.wav	Alarm_bell_ringing,Speech
YvVG8WjGWJSs_380.000_390.000.wav	Speech,Vacuum_cleaner
YUOYzauweS-c_11.000_21.000.wav	Dog,Speech
YPEZDGu0qa_k_40.000_50.000.wav	Dishes,Speech
YgofiuC_Lvq4_100.000_110.000.wav	Running_water
Yu0m6CsOb04g_120.000_130.000.wav	Blender
YyYtMpUmy2XU_50.000_60.000.wav	Running_water
Y34l1t47ZfRI_330.000_340.000.wav	Dog,Speech
YLhDpAfBGJrY_300.000_310.000.wav	Alarm_bell_ringing,Speech
YGoFi3D_eDz0_390.000_400.000.wav	Running_water
Yg_ladAzTGKg_210.000_220.000.wav	Running_water
YMihslZambS0_410.000_420.000.wav	Dishes,Speech
YblBVeWEx62Y_50.000_60.000.wav	Frying
Y9-KMmc9dHdM_210.000_220.000.wav	Vacuum_cleaner
YM4fHpRTVN4k_70.000_80.000.wav	Blender
YxIztYnMIWUA_30.000_40.000.wav	Alarm_bell_ringing
Y6BoESZbG9HU_140.000_150.000.wav	Vacuum_cleaner
YsHt9NqHr7y8_130.000_140.000.wav	Speech,Vacuum_cleaner
YOh7jCsQSrqo_30.000_40.000.wav	Vacuum_cleaner
Y2uNpVs9Yf3U_30.000_40.000.wav	Dishes
Y-Xfel4L0Nxw_6.000_16.000.wav	Cat,Speech
YeI9GqQKem1A_110.000_120.000.wav	Dishes,Speech
YWrBoDoFGM-M_50.000_60.000.wav	Blender,Speech
Y73YceROw9JQ_14.000_24.000.wav	Cat,Speech
YSUb14_FFyA0_30.000_40.000.wav	Speech
YEcnySyu2Lno_40.000_50.000.wav	Vacuum_cleaner
YqXrWmvnXh7s_90.000_100.000.wav	Blender
YqiqP63BwAI8_50.000_60.000.wav	Alarm_bell_ringing
Y0PKTjw-RRbA_140.000_150.000.wav	Dishes
Yk4YscEJDfyo_300.000_310.000.wav	Dishes,Frying,Speech
Y3g9B09poA6s_110.000_120.000.wav	Speech
Yyz35PqL0p-I_410.000_420.000.wav	Dishes,Frying,Speech
Y49c_ZAXGdzM_30.000_40.000.wav	Cat
Y-ZsiMiXAtWs_457.000_467.000.wav	Electric_shaver_toothbrush
YucM9_3jUgr8_180.000_190.000.wav	Blender
YrOYmHMbSg0E_200.000_210.000.wav	Dishes,Speech
YpIIv7PC1PN8_130.000_140.000.wav	Dishes,Running_water
YorUYUKBemfQ_440.000_450.000.wav	Running_water,Speech
YdvFG-gYQ0to_160.000_170.000.wav	Dishes
Y3KF0xSdYWeE_30.000_40.000.wav	Speech
YGrQDNR-D6bo_60.000_70.000.wav	Vacuum_cleaner
Y1UUm76cH6gI_30.000_40.000.wav	Dog
Y6_fpAeZMy5c_130.000_140.000.wav	Frying,Speech
Y-GpY_7QJZoc_15.000_25.000.wav	Cat,Speech
YS72d_OckVPM_430.000_440.000.wav	Electric_shaver_toothbrush,Speech
YhlNUsPJu63o_0.000_10.000.wav	Frying,Speech
YsFTsdnUOZMQ_90.000_100.000.wav	Dishes,Speech
YhI76EDuzhW0_30.000_40.000.wav	Dishes,Running_water
Y2JgHbC7yyTU_0.000_10.000.wav	Cat
YPwGtJR2V0co_30.000_40.000.wav	Alarm_bell_ringing,Speech
YWwxxx90xZ2g_190.000_200.000.wav	Frying,Speech
YYpzjeS4YjgQ_10.000_20.000.wav	Blender
YRKQ7Qx4gPyY_260.000_270.000.wav	Speech,Vacuum_cleaner
YH5VcIuxMY8U_70.000_80.000.wav	Running_water,Speech
YC6WgUqm7qK4_160.000_170.000.wav	Cat,Speech
YBDLu_dzg_sQ_290.000_300.000.wav	Dishes,Frying,Speech
YuGGas-L9GDY_20.000_30.000.wav	Running_water
Yo3LsZGHsY18_30.000_40.000.wav	Vacuum_cleaner
Y-6mz1aSpypo_30.000_40.000.wav	Dog
YnZB45GbSDDU_30.000_40.000.wav	Vacuum_cleaner
Yd6Pa4mFUN74_0.000_4.000.wav	Alarm_bell_ringing
Y7yy4OPfrXwU_25.000_35.000.wav	Cat
Y2wukzaZQsZI_30.000_40.000.wav	Cat
YRUcfFrNch9c_0.000_10.000.wav	Running_water
YFjtO-xQD_To_30.000_40.000.wav	Cat,Speech
Y9XgSZSNmKMM_70.000_80.000.wav	Running_water
YbeyFBB9oQzM_6.000_16.000.wav	Alarm_bell_ringing,Speech
Yx8EjwiufBKw_50.000_60.000.wav	Running_water,Speech
YXmap5zZASI4_210.000_220.000.wav	Dishes,Speech
Y3jm1y0dlA-8_30.000_40.000.wav	Cat,Speech
YUudfzQRN3GQ_30.000_40.000.wav	Alarm_bell_ringing
YKGxvfuRj444_160.000_170.000.wav	Dog
YEfTYJDFgcjM_30.000_40.000.wav	Cat
Y9igJqY0ERpY_20.000_30.000.wav	Cat
Y3z1YsIBSVas_130.000_140.000.wav	Speech
YZC6gGd3VbI0_70.000_80.000.wav	Alarm_bell_ringing,Speech
YuOn0r9VbR7E_40.000_50.000.wav	Speech,Vacuum_cleaner
YSwGOc1M92Sk_200.000_210.000.wav	Electric_shaver_toothbrush,Speech
Y0ajEZTMYsWs_30.000_40.000.wav	Alarm_bell_ringing
YG_EDcKcIR8M_20.000_30.000.wav	Running_water
YT6oeF31RsDE_0.000_10.000.wav	Alarm_bell_ringing,Speech
YufzdcCVwGI4_500.000_510.000.wav	Dishes,Speech
YJ1_hSM0BDKI_30.000_40.000.wav	Running_water
Y0yReVnML-HM_30.000_40.000.wav	Dog
YG33Y_deiQ-4_80.000_90.000.wav	Running_water,Speech
Y6Ix6axuXbnA_470.000_480.000.wav	Speech,Vacuum_cleaner
YHOi_Pu8m3G8_40.000_50.000.wav	Dishes,Speech
Y4qakHPicLeM_30.000_40.000.wav	Speech
Ygxc_I2_jP-A_80.000_90.000.wav	Dishes
Ywtzc5Jl0eFk_30.000_40.000.wav	Alarm_bell_ringing,Speech
YauWad8wxESs_20.000_30.000.wav	Alarm_bell_ringing,Speech
YPlEzl6EPyuQ_140.000_150.000.wav	Dishes,Speech
Y-RE5PoXruHk_30.000_40.000.wav	Speech
YK2aCJSsrT9k_9.000_19.000.wav	Cat
Y8sF_xtO4j7A_10.000_20.000.wav	Speech
YiO2_AjaVyno_30.000_40.000.wav	Cat,Speech
YgLgNvqM4dOE_10.000_20.000.wav	Running_water
YoaDhfTpzPto_250.000_260.000.wav	Running_water,Speech
YJbgObVh_mz0_110.000_120.000.wav	Speech
YPLDOqhVq23Q_550.000_560.000.wav	Vacuum_cleaner
YFvH7NNDPOjE_340.000_350.000.wav	Frying,Speech
YcrMPYATB5kQ_160.000_170.000.wav	Vacuum_cleaner
YHDJL7JzyFro_260.000_270.000.wav	Frying,Speech
YhDAuZinh4gQ_80.000_90.000.wav	Running_water
YQp1N2nxrZJc_20.000_30.000.wav	Running_water
Yn_uoTqRrJlE_40.000_50.000.wav	Speech
YcmYrf7yBU8M_50.000_60.000.wav	Alarm_bell_ringing
YQQSDx8ltaDc_70.000_80.000.wav	Speech,Vacuum_cleaner
YxshsplNw_G4_30.000_40.000.wav	Running_water,Speech
Ym8kspx9F0ys_150.000_160.000.wav	Running_water
Y4LrAo8K7NJM_150.000_160.000.wav	Alarm_bell_ringing
YKHgNaGwsxuM_20.000_30.000.wav	Running_water
Y6A7L6oeMSmo_200.000_210.000.wav	Running_water,Speech
Y1jEP9Iry4qE_30.000_40.000.wav	Cat
YETlSozacsBQ_210.000_220.000.wav	Speech,Vacuum_cleaner
Y0R8wFVjUMmY_30.000_40.000.wav	Vacuum_cleaner
Yryu5dU6w_rY_60.000_70.000.wav	Speech,Vacuum_cleaner
YYW-ek-3X9bE_230.000_240.000.wav	Alarm_bell_ringing,Speech
YffT9JmPVkGI_170.000_180.000.wav	Speech
Y1xACjfRFIe8_260.000_270.000.wav	Speech
YUjHfHJrSMqA_60.000_70.000.wav	Frying,Speech
Y4QneiXHVMXo_6.000_16.000.wav	Dog
YoXNP6DJROO0_270.000_280.000.wav	Dishes,Speech
YwD-5UtJIuZo_410.000_420.000.wav	Frying,Speech
YK5HBK1c7noI_10.000_20.000.wav	Cat
Y2Sxh0J-jtLk_24.000_34.000.wav	Dog,Speech
YsqIjDWHqC34_450.000_460.000.wav	Speech
YL-cJzUsjr1Y_20.000_30.000.wav	Running_water,Speech
YhvIxXtE1b6k_90.000_100.000.wav	Dishes,Speech
YEOlDFflt0SI_10.000_20.000.wav	Dog
Y28yMHfp-sOQ_30.000_40.000.wav	Speech
Yrxg1u31seic_12.000_22.000.wav	Running_water,Speech
YwyZlvUSm9ng_470.000_480.000.wav	Vacuum_cleaner
YZp-hBlaj-Zw_40.000_50.000.wav	Speech
YCC4Nk0kQXhg_0.000_10.000.wav	Running_water
YBka3R1G9rIU_50.000_60.000.wav	Running_water
YlOKQavDZXJs_0.000_10.000.wav	Alarm_bell_ringing
Y0UIl1_s6pfk_24.000_34.000.wav	Dog
Y2Fbn4gOigi4_30.000_40.000.wav	Dog
Y4tbUkiGEoqY_10.000_20.000.wav	Running_water,Speech
Y2Tbwd_4Psl8_60.000_70.000.wav	Dishes,Speech
YS3A1_y1sWzo_190.000_200.000.wav	Speech
Y3ZiLWs1_pHU_150.000_160.000.wav	Dog
Y4d8Qth3bEOE_10.000_20.000.wav	Electric_shaver_toothbrush,Speech
YaFLLypHkzas_160.000_170.000.wav	Dishes,Frying,Speech
YKnsKf9KoNds_210.000_220.000.wav	Speech
YsS12ZCdoXZA_0.000_10.000.wav	Running_water
YPjeKKlRyn_w_30.000_40.000.wav	Dishes,Running_water
Y2QKUFwKvRbA_30.000_40.000.wav	Dog
YYL-o3Re7R64_0.000_10.000.wav	Vacuum_cleaner
Y0WliyKk5lbg_30.000_40.000.wav	Dog,Speech
YJIyXPMTk9Ic_70.000_80.000.wav	Running_water,Speech
Y-hrPupGc2zE_7.000_17.000.wav	Dog,Speech
YxiWMld9HKoc_260.000_270.000.wav	Speech,Vacuum_cleaner
YQaJcGG6cHJQ_70.000_80.000.wav	Blender,Speech
Y24i82dhqbR4_13.000_23.000.wav	Dog
YybVi5_V4zU4_280.000_290.000.wav	Blender
Y4nHiL-wA83U_30.000_40.000.wav	Cat,Speech
Y5XGX_f2Nbe8_30.000_40.000.wav	Running_water
YRNLxJGbEiio_500.000_510.000.wav	Running_water
YNNwjG6Rr3qY_40.000_50.000.wav	Blender,Speech
YlrC4o0hvv94_0.000_10.000.wav	Alarm_bell_ringing
YvApJtBp_Q48_170.000_180.000.wav	Vacuum_cleaner
Y51oPWN3ESc0_10.000_20.000.wav	Alarm_bell_ringing,Speech
Y5TiGP89UErY_8.000_18.000.wav	Cat
YeqeZwoNpZNU_210.000_220.000.wav	Blender,Speech
YulZbBaVD_vw_380.000_390.000.wav	Speech
YBQjAva1fRV0_10.000_20.000.wav	Running_water
YPdpTODTwGEc_580.000_590.000.wav	Running_water,Speech
YEHGteGHp3XU_30.000_40.000.wav	Alarm_bell_ringing
YaV_iW2RKfpU_0.000_9.000.wav	Alarm_bell_ringing
YaDysLDlYhkQ_310.000_320.000.wav	Alarm_bell_ringing,Speech
YEiR2eV71hZo_170.000_180.000.wav	Running_water,Speech
Y0zMNpOW4R3I_40.000_50.000.wav	Dog
Yx9IcHHm29Fg_60.000_70.000.wav	Dishes,Frying
YQDeuUVhOTIA_40.000_50.000.wav	Running_water
Y14IR3gmytMY_30.000_40.000.wav	Speech
YOqLTnA85tUA_30.000_40.000.wav	Alarm_bell_ringing
YBVNiCRm-ISI_120.000_130.000.wav	Dishes,Speech
Y2kT1bpUp2Wc_30.000_40.000.wav	Dog
Yhl7eHItq9Zw_50.000_60.000.wav	Vacuum_cleaner
Y9eR2cIpNh7Y_0.000_10.000.wav	Electric_shaver_toothbrush
YCQ46qvsLiH0_80.000_90.000.wav	Dishes,Speech
YJafSeIv370E_120.000_130.000.wav	Dishes,Speech
Y-HGmUSY9YcA_30.000_40.000.wav	Cat
Y2fXs7pmn8e4_30.000_40.000.wav	Cat
YEberx99Mnb0_150.000_160.000.wav	Dishes
Y8IkXmXrtvHU_90.000_100.000.wav	Electric_shaver_toothbrush,Speech
YGdND_LYJtYg_30.000_40.000.wav	Vacuum_cleaner
YmVgSru1pFKs_80.000_90.000.wav	Dishes,Speech
YvhOZvJD7tvY_30.000_40.000.wav	Dishes,Speech
YDPBgdg_2PQg_590.000_600.000.wav	Running_water,Speech
YB-N2wFVc3JU_320.000_330.000.wav	Dishes,Frying,Speech
YLbmcf9iAFLs_30.000_40.000.wav	Alarm_bell_ringing,Speech
YwW24xSNlDDQ_30.000_40.000.wav	Speech
YdszSv0BdSrM_10.000_20.000.wav	Vacuum_cleaner
Yh-lvGfPbi_A_350.000_360.000.wav	Speech,Vacuum_cleaner
YStaOnhADjfQ_200.000_210.000.wav	Speech,Vacuum_cleaner
YUqkcTaBWP38_70.000_80.000.wav	Vacuum_cleaner
YGzWNihy236w_0.000_10.000.wav	Running_water,Speech
Y00blI-fhBRI_30.000_40.000.wav	Speech
YZ7TBdyUnBrE_20.000_30.000.wav	Running_water
YHEZ0Cag_yeA_210.000_220.000.wav	Running_water,Speech
Y97jqYhgP4LE_10.000_20.000.wav	Alarm_bell_ringing
Y-AuyT54jO-k_10.000_20.000.wav	Electric_shaver_toothbrush
Y5Y833CqFAI0_100.000_110.000.wav	Dishes,Speech
YB01f2C78ev4_0.000_10.000.wav	Alarm_bell_ringing,Running_water
YoFYfhfk4IWM_10.000_20.000.wav	Electric_shaver_toothbrush,Speech
YiJ4gfooc9Nw_30.000_40.000.wav	Dog,Speech
YQ8uC251dKiM_40.000_50.000.wav	Blender
YaLWBqZek9cI_320.000_330.000.wav	Electric_shaver_toothbrush,Speech
YMOxddxW5PXs_30.000_40.000.wav	Frying,Speech
YTUY-0RzJ7J0_210.000_220.000.wav	Frying,Speech
Ym5amPnXfww4_10.000_20.000.wav	Running_water
YMQFZD88mJ-Q_6.000_16.000.wav	Cat
Y6_bn57HGY20_60.000_70.000.wav	Running_water
YIPFvDdxmBSw_80.000_90.000.wav	Dishes,Speech
YwGwzbxovjlQ_380.000_390.000.wav	Blender,Speech
YU04M2NHELBU_450.000_460.000.wav	Dog
YHfBQ8bolpgU_100.000_110.000.wav	Speech
YZ49tiDodx9Q_120.000_130.000.wav	Dishes,Frying,Speech
Y2XUxCJoLucI_140.000_150.000.wav	Dog
YBDv3HBEvfnQ_30.000_40.000.wav	Speech
Y0JNJup0MbiM_0.000_10.000.wav	Cat,Speech
YT2keaK5RjVo_20.000_30.000.wav	Running_water
YwODk_ir-jq8_60.000_70.000.wav	Running_water
YRb_4pLJ_Shk_0.000_10.000.wav	Speech
YEetUDddyXVs_20.000_30.000.wav	Running_water,Speech
YOkERvrnhrCY_30.000_40.000.wav	Speech
YhAKThtcd9V0_150.000_160.000.wav	Running_water,Speech
YYINJA9wg9xg_150.000_160.000.wav	Dishes,Speech
YHJRCxcMFOMk_290.000_300.000.wav	Dishes,Speech
YiEniY9tb8jg_110.000_120.000.wav	Blender,Speech
YDXCoopGR3JQ_130.000_140.000.wav	Dishes,Speech
YPzdAJQ8NsGM_190.000_200.000.wav	Running_water,Speech
YKwhhqS1_Vmo_370.000_380.000.wav	Vacuum_cleaner
YBj034XiS-do_30.000_40.000.wav	Dog
YNkHc5KOqJRg_20.000_30.000.wav	Frying,Speech
YFmHFAxeriaw_20.000_30.000.wav	Electric_shaver_toothbrush
YamQ3_FZpFpA_10.000_20.000.wav	Running_water
YqtHZjBXGSZE_220.000_230.000.wav	Blender
Y5GXgCwRxH8M_460.000_470.000.wav	Speech,Vacuum_cleaner
YhAm_EZO4xU8_260.000_270.000.wav	Speech,Vacuum_cleaner
Y8iMjn4Xsu9g_110.000_120.000.wav	Speech,Vacuum_cleaner
YY0VfO5g_vv4_140.000_150.000.wav	Running_water
YLBJK006Nebc_8.000_18.000.wav	Blender
Y0jmGKhoUs8M_30.000_40.000.wav	Speech
YNIlaWJiRnOQ_19.000_29.000.wav	Frying,Speech
YCjqLPw2DIis_20.000_30.000.wav	Cat,Speech
Y47y-glbQmfQ_30.000_40.000.wav	Speech
Y9sVV0Fbdpds_0.000_10.000.wav	Running_water
Y154nt2-KqTw_50.000_60.000.wav	Dog
YXvf_v-j8xyI_80.000_90.000.wav	Running_water
YY-fGCBshR_A_0.000_10.000.wav	Alarm_bell_ringing,Speech
YZ1ce4xpvtEo_10.000_20.000.wav	Running_water
YcKAXNTFL15E_130.000_140.000.wav	Dishes,Frying
Y4KBslP7c-U0_11.000_21.000.wav	Dishes
YgzeZx8eMfSo_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y4T7vgJNhg0g_2.000_12.000.wav	Dog
YHpVQM2dyVJE_130.000_140.000.wav	Frying
YcnWssIAfp04_330.000_340.000.wav	Frying,Speech
YYaaLgkU1HZQ_40.000_50.000.wav	Running_water
YcYsSEKrAvlk_360.000_370.000.wav	Alarm_bell_ringing,Speech
YiiLyDme02YE_170.000_180.000.wav	Blender
Y3k1LWm4NIEw_30.000_40.000.wav	Running_water
Ytc0B18ZTTy4_220.000_230.000.wav	Vacuum_cleaner
YiYSg2q-9Nqo_270.000_280.000.wav	Blender
YaE7SzS6o1UE_0.000_10.000.wav	Running_water
YVPRqmizZYBE_40.000_50.000.wav	Vacuum_cleaner
Ymf-pSN2FvTA_0.000_10.000.wav	Running_water
YbVFcVZGzre4_160.000_170.000.wav	Running_water,Speech
Y8v60jWtecrQ_100.000_110.000.wav	Dishes,Speech
YwYF00X0l2v0_530.000_540.000.wav	Running_water
Y3ErID1J8Uec_9.000_19.000.wav	Dog
YPXf-QmVszWE_250.000_260.000.wav	Dishes,Frying,Speech
YjPELwah27Ho_10.000_20.000.wav	Running_water
Y2Pdig-LaQo0_90.000_100.000.wav	Dog
Y4gFRgH2FGWk_490.000_500.000.wav	Speech
YxrohSHI_KJ0_320.000_330.000.wav	Frying,Speech
YXXTG4pCaZDA_410.000_420.000.wav	Alarm_bell_ringing,Speech
YcR_fGGcMMzo_190.000_200.000.wav	Speech
YEOrjh159gTM_30.000_40.000.wav	Vacuum_cleaner
Y8VUxzR-cpsc_26.000_36.000.wav	Cat
YDMmk5rvQLn8_280.000_290.000.wav	Dishes,Frying,Speech
YImHd_7zfd34_30.000_40.000.wav	Running_water
YOyi_0HJfJns_30.000_40.000.wav	Cat,Speech
Y-I4mBa4oMYU_30.000_40.000.wav	Cat
YcRsncbbY0NU_30.000_40.000.wav	Vacuum_cleaner
YJ40El--OXFM_17.000_27.000.wav	Dog
Y1-f5Srv0gY4_370.000_380.000.wav	Alarm_bell_ringing,Speech
YD8uz2CFr7ls_160.000_170.000.wav	Speech,Vacuum_cleaner
YknSXVYgDOpI_30.000_40.000.wav	Dishes
YbTzvN1h-4SQ_30.000_40.000.wav	Running_water
Yk385fhmBJA0_10.000_20.000.wav	Running_water
YPphBDis5WIY_50.000_60.000.wav	Speech,Vacuum_cleaner
Y1Ml_9lLV-A4_0.000_3.000.wav	Dog,Speech
YBHi8GS6N33g_410.000_420.000.wav	Speech
Y2Q_8PJLQ8dg_22.000_32.000.wav	Speech
YKphG3Nx4qt0_30.000_40.000.wav	Cat
YHtrM3GQgaLE_370.000_380.000.wav	Blender
YO5YgHcNWfzA_40.000_50.000.wav	Running_water
Y4EkuDWaYKY4_0.000_10.000.wav	Running_water
YSQknlti6WjE_90.000_100.000.wav	Dishes
YazDSrWerwHk_140.000_150.000.wav	Alarm_bell_ringing,Speech
Y-LKvu9q54f0_0.000_10.000.wav	Cat
YaAl9yiGxdfQ_90.000_100.000.wav	Running_water,Speech
YCD9_t2jFDy8_11.000_21.000.wav	Cat
YEXlA54WYHk4_180.000_190.000.wav	Speech
YdAfBdKi5rwg_10.000_20.000.wav	Running_water
Y18zMimQ2U34_30.000_40.000.wav	Speech
YpaHarESKS9g_250.000_260.000.wav	Frying,Speech
YGw0MElSLNrA_360.000_370.000.wav	Frying,Speech
YfIStQQFxb_Q_460.000_470.000.wav	Dishes,Frying
YMj3zLi9jRjI_30.000_40.000.wav	Cat,Speech
YgNVy3gQos-c_250.000_260.000.wav	Speech
Y5-77GQ1Ts2k_30.000_40.000.wav	Dog,Speech
YH7y0kpfjj_E_0.000_10.000.wav	Running_water
Yv5-nUU_EKzI_430.000_440.000.wav	Vacuum_cleaner
Y-dQdf-IXotc_30.000_40.000.wav	Dog
Y5cY9GTvysaw_14.000_24.000.wav	Dog,Speech
Yl56Y_6OjoRw_80.000_90.000.wav	Running_water,Speech
Y0OfSfQW-5N4_0.000_7.000.wav	Dog
Y29gfjlnF9Sc_30.000_40.000.wav	Dog
YF3VoHPZJbIY_280.000_290.000.wav	Running_water,Speech
YZmO3Vq1aStQ_0.000_10.000.wav	Alarm_bell_ringing
Y91SYdrhpBwY_30.000_40.000.wav	Cat
YdeX2K6R70qs_340.000_350.000.wav	Running_water,Speech
Y1grs3MpOIMQ_30.000_40.000.wav	Dog,Speech
Y4H7TkuRNezo_30.000_40.000.wav	Dog
YKYIFMlqD57o_110.000_120.000.wav	Frying,Speech
YwvBS9H1jvcw_40.000_50.000.wav	Dishes,Speech
Y4QmQcq_camE_17.000_27.000.wav	Cat,Speech
YRdAadHJGfwg_30.000_40.000.wav	Dishes,Speech
YLfFvtZiCj2Q_70.000_80.000.wav	Frying
Y3EMG6FoGAgk_330.000_340.000.wav	Dishes,Speech
YfyPW4aAiORM_0.000_9.000.wav	Running_water
Y2AdXqBkq_Hc_11.000_21.000.wav	Speech
Y_ae94Lp_gP4_20.000_30.000.wav	Dishes,Speech
Y-ELF0Yf7sGQ_30.000_40.000.wav	Speech
YKRWDXqfJYW4_40.000_50.000.wav	Running_water,Speech
Y2STyPkuwzDg_30.000_40.000.wav	Dog
YQsBR5Ng8t8w_120.000_130.000.wav	Dishes,Speech
YzV_MPOU8GGA_430.000_440.000.wav	Alarm_bell_ringing
Ykwj3-ojNws4_70.000_80.000.wav	Running_water,Speech
YFCnSVLG31Yg_120.000_130.000.wav	Blender,Speech
YWqRVVoaIjfk_21.000_31.000.wav	Alarm_bell_ringing,Speech
YPIkPfTYSLLA_40.000_50.000.wav	Vacuum_cleaner
Y1ws1vvjsFU4_70.000_80.000.wav	Dog
Y81mWK3HJqjo_590.000_600.000.wav	Alarm_bell_ringing,Speech
YYVXx7j-zVZE_240.000_250.000.wav	Frying,Speech
YfwjyHBFQ564_110.000_120.000.wav	Running_water
Yu8bQf0SnCVI_30.000_40.000.wav	Running_water
YLtNiQP2d4KM_10.000_20.000.wav	Running_water
YcPGlUpBM9o0_0.000_10.000.wav	Running_water
YMJAfiVWnONo_100.000_110.000.wav	Dishes
YCvN_oC0AGvM_340.000_350.000.wav	Running_water
YSOFo5qUBwCA_110.000_120.000.wav	Dishes,Speech
Y3JYZ7Ge0ETE_27.000_37.000.wav	Blender
Y6t1VTVHPuZk_40.000_50.000.wav	Cat
YvpwDF4-22t0_70.000_80.000.wav	Speech,Vacuum_cleaner
Y5r09BE9Dk0o_6.000_16.000.wav	Cat
YW5aBHSXHWoI_10.000_20.000.wav	Speech
YxIfZMZRIyVI_90.000_100.000.wav	Blender
Y7fdF3Xo73-Y_340.000_350.000.wav	Dishes,Speech
Yr6uTKcKq4BM_20.000_30.000.wav	Blender,Speech
Y3DkLz-a9TcY_30.000_40.000.wav	Cat,Speech
Yul7O5ycxeV4_120.000_130.000.wav	Speech
Yy1a8PntuXYw_0.000_10.000.wav	Running_water
Y04OWVACEdf0_30.000_40.000.wav	Dog,Speech
YJTbDFx9yRoo_20.000_30.000.wav	Running_water
YzRNwZZQwDIU_60.000_70.000.wav	Frying,Speech
YDLL_HxS4YC8_100.000_110.000.wav	Alarm_bell_ringing,Dishes,Speech
YotIAYhD-M6U_130.000_140.000.wav	Running_water
Y_gssKGvCuXc_170.000_180.000.wav	Cat,Speech
YaFtNcvXq7aM_60.000_70.000.wav	Vacuum_cleaner
Y3nW0Dj2dOFo_70.000_80.000.wav	Dog,Speech
YHywe8UEnmUQ_210.000_220.000.wav	Running_water
Y8TEMJR2cVQQ_150.000_160.000.wav	Dishes,Speech
YJtgQGD2XKg0_80.000_90.000.wav	Blender
Y-cvyyPioPlQ_30.000_40.000.wav	Dog,Speech
YpYmiii_ml94_40.000_50.000.wav	Running_water,Speech
YWjXlGeHkDM4_0.000_8.000.wav	Running_water
YUkh4hY9pyv0_110.000_120.000.wav	Running_water
YWX6GmeAbB7s_70.000_80.000.wav	Running_water,Speech
Y6zflIWyWCZI_30.000_40.000.wav	Dog
YI67hXRvBrpQ_10.000_20.000.wav	Running_water
YIZbCi4x4tCc_0.000_10.000.wav	Running_water
Yf_j5-O_lr_Q_0.000_10.000.wav	Running_water
YujkdUbptzv0_290.000_300.000.wav	Blender,Speech
YyE_PDZsW7JI_30.000_40.000.wav	Vacuum_cleaner
YroCBxUrBf0w_50.000_60.000.wav	Running_water,Speech
YD2ZfNOIqGug_30.000_40.000.wav	Cat
Yol1iVYY8Arg_110.000_120.000.wav	Dishes,Speech
Y6aeLYISKUw8_50.000_60.000.wav	Vacuum_cleaner
YZKqE7yRElhs_40.000_50.000.wav	Vacuum_cleaner
Y3AhSGcoMkG4_30.000_40.000.wav	Dog,Speech
Ys4E0rHe2Dq0_90.000_100.000.wav	Dishes,Speech
Yp_-ycxXycxU_70.000_80.000.wav	Frying,Speech
YtPibzkO9ARU_30.000_40.000.wav	Alarm_bell_ringing
Y_OHxsyHMsis_40.000_50.000.wav	Running_water
Y-ksf1bRs8T0_30.000_40.000.wav	Speech
YYPJFIc2soh4_160.000_170.000.wav	Blender,Speech
Y-PK81pz3534_30.000_40.000.wav	Cat
Yn0XzGVDyMKo_50.000_60.000.wav	Running_water,Speech
YWGuxTwJsKZ4_40.000_50.000.wav	Dishes,Frying,Speech
Yi0uyx7Raufc_10.000_20.000.wav	Frying,Speech
YdSEzOPXxYVc_210.000_220.000.wav	Running_water,Speech
Yg_5f3SjjiOU_20.000_30.000.wav	Alarm_bell_ringing
YC99frp4Dndw_100.000_110.000.wav	Alarm_bell_ringing,Speech
YiAFVE7A8H4E_0.000_10.000.wav	Vacuum_cleaner
YVFlAm6xnh-E_320.000_330.000.wav	Electric_shaver_toothbrush,Speech
YeY92cG6F4Ic_0.000_10.000.wav	Running_water
Y2tP5a_zb5sc_20.000_30.000.wav	Cat
YV0aHNJNfojs_0.000_10.000.wav	Vacuum_cleaner
YHYLmnCxf78c_0.000_10.000.wav	Dog
YAwk5h3VwN9w_370.000_380.000.wav	Running_water,Speech
YKaTo0OEVZwI_80.000_90.000.wav	Running_water
YSxN1o4AwHaI_180.000_190.000.wav	Electric_shaver_toothbrush,Speech
YI8pTmsaXJ5Y_10.000_20.000.wav	Blender
Y0OzP0wlT64w_80.000_90.000.wav	Running_water
YNtV5h5-FKps_150.000_160.000.wav	Speech,Vacuum_cleaner
Y3ZRozrd07kY_30.000_40.000.wav	Vacuum_cleaner
Yvz7kPcKYid4_110.000_120.000.wav	Speech
YxQW_bgIFC-4_280.000_290.000.wav	Running_water
Y1ifCbEhgYPs_16.000_26.000.wav	Dog
YHgIUKl-KRqw_10.000_20.000.wav	Electric_shaver_toothbrush
Y9wFPkAuiOuI_280.000_290.000.wav	Dog,Speech
Y6zwSfh9rFM8_30.000_40.000.wav	Cat
YcfEs8Cw5RjE_70.000_80.000.wav	Running_water
YJFnExG0hvyI_30.000_40.000.wav	Dishes
YcKZo0VNaAO0_30.000_40.000.wav	Running_water
YWirL0r7DzjE_90.000_100.000.wav	Frying,Speech
Yr1mXxT0N2hA_70.000_80.000.wav	Alarm_bell_ringing
YJKYX0mNgkpg_30.000_40.000.wav	Alarm_bell_ringing
YZssrLlRDOho_470.000_480.000.wav	Speech
