label	Accelerating, revving, vroom	Alarm_bell_ringing	Animal	Applause	Bark	Bell	Bicycle bell	Bicycle, tricycle	Bird	Bird vocalization, bird call, bird song	Blender	Boat, Water vehicle	Boiling	Breathing	Burping, eructation	Bus	Buzz	Camera	Car	Cat	Cheering	Chewing, mastication	Chicken, rooster	Chirp, tweet	Chuckle, chortle	Clapping	Clock	Coin (dropping)	Computer keyboard	Cough	Crackle	Cricket	Crow	Crowd	Crumpling, crinkling	Crushing	Crying, sobbing	Cupboard open or close	Dishes	Dog	Domestic animals, pets	Door	Drawer open or close	Drill	Drip	Electric_shaver_toothbrush	Engine	Engine starting	Explosion	Fart	Female singing	Fill (with liquid)	Finger snapping	Fire	Fireworks	Fixed-wing aircraft, airplane	Fowl	Frying	Gasp	Giggle	Glass	Glass chink, clink	Glass shatter	Growling	Gunshot, gunfire	Gurgling, bubbling	Hammer	Hands	Hiss	Human group actions	Human voice	Insect	Keys jangling	Knock	Laughter	Liquid	Male singing	Mechanical fan	Mechanisms	Meow	Microwave oven	Motor vehicle (road)	Music	Pour	Power tool	Printer	Purr	Rain	Rattle	Run	Running_water	Scissors	Screaming	Shout	Sigh	Singing	Siren	Slam	Sliding door	Sneeze	Speech	Speech synthesizer	Splash, splatter	Squeak	Subway, metro, underground	Tap	Telephone	Thump, thud	Thunderstorm	Tick	Tick-tock	Tools	Traffic noise, roadway noise	Trickle, dribble	Truck	Typewriter	Typing	Vacuum_cleaner	Vehicle	Vehicle horn, car horn, honking, toot	Walk, footsteps	Water	Waves, surf	Whispering	Whoosh, swoosh, swish	Wind	Writing
Knock	0.0	0.000392670157068	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001408450704225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0298507462686567	0.0	0.0003288932741325	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018975332068311	0.002008032128514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004768717215069	0.0	0.0	0.0185185185185185	0.0	0.0	0.0	0.0	7.566013467503972e-05	0.0	0.0	0.0	0.0006983240223463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002154089179292	0.0	0.0	0.0	0.0	0.0002997601918465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061162079510703	0.0	0.0	0.0
Laughter	0.03125	0.0138743455497382	0.040880503144654	0.0454545454545454	0.0207673354452657	0.0214723926380368	0.0	0.0	0.0	0.0125427594070695	0.0032397408207343	0.2	0.0	0.0290140845070422	0.027027027027027	0.0	0.0	0.1666666666666666	0.0	0.0421052631578947	0.0	0.0144927536231884	0.0	0.0	0.0	0.0414201183431952	0.0	0.0	0.0	0.0518292682926829	0.0	0.0	0.0	0.045045045045045	0.018796992481203	0.125	0.0149253731343283	0.0	0.0067423121197171	0.0322914867898463	0.2857142857142857	0.009375	0.0	0.0	0.0122448979591836	0.0540958268933539	0.0909090909090909	0.0	0.0363636363636363	0.0	0.0273972602739726	0.0112359550561797	0.0	0.0	0.0	0.0	0.0	0.003418353931107	0.0834914611005692	0.0040160642570281	0.0128205128205128	0.0046189376443418	0.0	0.021838034576888	0.0	0.0106382978723404	0.0833333333333333	0.0	0.0222222222222222	0.0	0.0381497377205531	0.0	0.0141843971631205	0.0	0.0638813200121102	0.00418410041841	0.0089686098654708	0.0441176470588235	0.0163425890898085	0.023972602739726	0.0350877192982456	0.0129533678756476	0.0118715083798882	0.0024096385542168	0.0	0.0	0.0463576158940397	0.0	0.0	0.0256410256410256	0.0236686390532544	0.0	0.0359712230215827	0.0516129032258064	0.01	0.0140845070422535	0.0	0.0	0.0	0.024390243902439	0.0197458174768435	0.0127659574468085	0.03125	0.0	0.0	0.0116906474820143	0.0789473684210526	0.0223048327137546	0.0	0.0129728419010669	0.0	0.0	0.0434782608695652	0.031578947368421	0.0	0.0	0.0	0.0148367952522255	0.0137931034482758	0.0	0.0151133501259445	0.0238805970149253	0.0	0.018348623853211	0.0101010101010101	0.0156512017887087	0.0
Liquid	0.0	0.000523560209424	0.0031446540880503	0.0	0.0	0.0	0.0	0.0	0.0444444444444444	0.0	0.0043196544276457	0.0	0.0	0.0011267605633802	0.0	0.0	0.0	0.0	0.0	0.0007017543859649	0.0	0.0	0.0	0.0017094017094017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016444663706627	0.0001726817475392	0.0	0.003125	0.0	0.0	0.0	0.0007727975270479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010518012095713	0.0	0.0	0.0	0.0023094688221709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009537434430138	0.0	0.0	0.0	0.0003027550711474	0.0167364016736401	0.0022421524663677	0.0	0.0013618824241507	0.0	0.0	0.0	0.0006983240223463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021516944593867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011129460759675	0.0	0.0	0.0049261083743842	0.0	0.001199040767386	0.0	0.0018587360594795	0.0	0.0003637245392822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0	0.0	0.0030581039755351	0.0	0.0	0.0
Male singing	0.0	0.0028795811518324	0.0	0.0	0.0014079549454417	0.0	0.0	0.0	0.0	0.0	0.0043196544276457	0.0	0.0	0.0008450704225352	0.054054054054054	0.0	0.0	0.0	0.0	0.0049122807017543	0.0	0.0	0.0	0.0102564102564102	0.0266666666666666	0.0	0.0	0.0	0.0	0.0030487804878048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018089130077289	0.0017268174753928	0.0	0.003125	0.0	0.0	0.0	0.017001545595054	0.0	0.0	0.0	0.0	0.0228310502283105	0.0	0.0	0.0	0.0	0.0	0.0	0.0010518012095713	0.0094876660341555	0.0	0.0	0.0	0.0	0.0009099181073703	0.0	0.0	0.0	0.0	0.0	0.0	0.0023843586075345	0.0	0.0	0.0	0.0009082652134423	0.0251046025104602	0.1053811659192825	0.0	0.0012862222894756	0.0171232876712328	0.0	0.0	0.0207169459962756	0.0048192771084337	0.0	0.0	0.0	0.0	0.0	0.0	0.0043033889187735	0.0	0.0071942446043165	0.0064516129032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0034106412005457	0.0042553191489361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023035887487875	0.0576923076923076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029850746268656	0.0	0.0061162079510703	0.0	0.0005589714924538	0.0
Mechanical fan	0.0	0.000130890052356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010799136069114	0.0	0.0	0.000281690140845	0.0	0.0	0.0	0.0	0.0	0.0014035087719298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008222331853313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007888509071785	0.0	0.0	0.0128205128205128	0.0023094688221709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0	0.0	0.0006055101422948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0132450331125827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003590148632153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002424830261881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mechanisms	0.0	0.0608638743455497	0.040880503144654	0.0454545454545454	0.0327349524815205	0.0490797546012269	0.0	0.0	0.0222222222222222	0.0342075256556442	0.0734341252699784	0.0	0.0915032679738562	0.0549295774647887	0.054054054054054	0.0	0.0	0.0833333333333333	0.0294117647058823	0.0589473684210526	0.0	0.0652173913043478	0.0	0.0153846153846153	0.0333333333333333	0.029585798816568	0.3333333333333333	0.088235294117647	0.05	0.0396341463414634	0.0	0.0229885057471264	0.0588235294117647	0.009009009009009	0.075187969924812	0.0	0.0149253731343283	0.0833333333333333	0.0613385956257194	0.0429977551372819	0.0	0.034375	0.0735294117647058	0.25	0.073469387755102	0.0370942812982998	0.1818181818181818	0.1	0.0545454545454545	0.05	0.0228310502283105	0.0674157303370786	0.0735294117647058	0.0	0.1111111111111111	0.0	0.0	0.0567972653168551	0.0455407969639468	0.0321285140562249	0.0384615384615384	0.0577367205542725	0.0	0.0336669699727024	0.010752688172043	0.0319148936170212	0.0	0.0697674418604651	0.1333333333333333	0.0	0.0431568907963757	0.0337078651685393	0.0141843971631205	0.0185185185185185	0.0399636693914623	0.0669456066945606	0.0269058295964125	0.0	0.0040856472724521	0.047945205479452	0.0701754385964912	0.0077720207253886	0.0295623836126629	0.072289156626506	0.1111111111111111	0.1052631578947368	0.0463576158940397	0.0	0.0493827160493827	0.0256410256410256	0.0753093060785368	0.0714285714285714	0.0287769784172661	0.0301075268817204	0.02	0.028169014084507	0.0151515151515151	0.0757575757575757	0.0119047619047619	0.048780487804878	0.0590220435126014	0.0595744680851063	0.0347222222222222	0.0541871921182266	0.0	0.0569544364508393	0.1052631578947368	0.053903345724907	0.0	0.0560135790494665	0.0576923076923076	0.0425531914893617	0.0	0.0736842105263157	0.0	0.0	0.125	0.0623145400593471	0.0137931034482758	0.0649350649350649	0.0314861460957178	0.0641791044776119	0.0	0.055045871559633	0.0101010101010101	0.0089435438792621	0.0
Meow	0.0	0.0	0.0	0.0	0.0010559662090813	0.0	0.0	0.0	0.0	0.0045610034207525	0.0	0.1	0.0	0.0014084507042253	0.0	0.0	0.0	0.0	0.0	0.0329824561403508	0.0	0.0	0.0	0.0051282051282051	0.0066666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586206896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003453634950785	0.0	0.0	0.0	0.0	0.0	0.0038639876352395	0.0	0.0	0.0	0.0	0.0	0.0	0.0147058823529411	0.0	0.0	0.0	0.0	0.0	0.0075901328273244	0.0040160642570281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028612303290414	0.0	0.0	0.0	0.002119285498032	0.0	0.0044843049327354	0.0	0.0018915033668759	0.0958904109589041	0.0	0.0025906735751295	0.0018621973929236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002689618074233	0.0	0.0	0.0043010752688172	0.03	0.0	0.0	0.0	0.0	0.0365853658536585	0.0020463847203274	0.0	0.0	0.0	0.0	0.0002997601918465	0.0	0.0	0.0	0.0016973811833171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059347181008902	0.0	0.0	0.0	0.0044776119402985	0.0	0.0030581039755351	0.0	0.0011179429849077	0.0
Microwave oven	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281690140845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013155730965301	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010518012095713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003027550711474	0.0	0.0	0.0	0.0003026405387001	0.0	0.0350877192982456	0.0	0.0004655493482309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151515151515151	0.0	0.0	0.0003590148632153	0.0	0.0	0.0	0.0	0.000599520383693	0.0	0.0	0.0	0.0002424830261881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001889168765743	0.0	0.0	0.0	0.0	0.0	0.0
Motor vehicle (road)	0.03125	0.0013089005235602	0.0031446540880503	0.0	0.002463921154523	0.0	0.0	0.0	0.0222222222222222	0.0045610034207525	0.0	0.0	0.0	0.0009859154929577	0.0	0.0	0.0	0.0	0.0294117647058823	0.0035087719298245	0.0	0.0	0.0	0.0068376068376068	0.0	0.0	0.0	0.0	0.0	0.0030487804878048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003288932741325	0.0020721809704714	0.0	0.015625	0.0	0.0	0.0	0.0007727975270479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263157894736842	0.0	0.0	0.0	0.0013147515119642	0.0	0.002008032128514	0.0	0.0023094688221709	0.0	0.0018198362147406	0.0	0.0	0.0	0.0	0.0	0.0	0.0014306151645207	0.0	0.0	0.0	0.0012110202845897	0.0	0.0	0.0	0.0002269804040251	0.0034246575342465	0.0	0.005181347150259	0.0002327746741154	0.0	0.0	0.0	0.0	0.0	0.0	0.0064102564102564	0.00161377084454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014719609391828	0.0	0.0	0.0098522167487684	0.0	0.0002997601918465	0.0	0.0	0.0	0.0012124151309408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029673590504451	0.0	0.0259740259740259	0.0031486146095717	0.0	0.0	0.0	0.0101010101010101	0.0078256008943543	0.0
Music	0.0	0.0289267015706806	0.0062893081761006	0.0	0.0098556846180922	0.0214723926380368	0.25	0.0	0.0	0.0159635119726339	0.0377969762419006	0.0	0.0	0.0109859154929577	0.054054054054054	0.1428571428571428	0.0	0.0	0.0	0.0182456140350877	0.0	0.0072463768115942	0.0	0.0085470085470085	0.0066666666666666	0.0236686390532544	0.0	0.0	0.05	0.0060975609756097	0.1428571428571428	0.0	0.0	0.036036036036036	0.0225563909774436	0.0	0.044776119402985	0.0	0.0200624897220851	0.0094974961146606	0.0	0.0375	0.0294117647058823	0.0	0.0122448979591836	0.0301391035548686	0.0	0.0	0.0	0.0	0.1095890410958904	0.0	0.0147058823529411	0.0	0.1111111111111111	0.0	0.0	0.0305022350775703	0.0208728652751423	0.0140562248995983	0.0128205128205128	0.0207852193995381	0.0909090909090909	0.0063694267515923	0.053763440860215	0.0425531914893617	0.0	0.0	0.0444444444444444	0.0	0.0150214592274678	0.0112359550561797	0.0070921985815602	0.0555555555555555	0.0112019376324553	0.0125523012552301	0.1210762331838565	0.0	0.0105924188545055	0.0171232876712328	0.0350877192982456	0.0025906735751295	0.0172253258845437	0.016867469879518	0.0	0.0526315789473684	0.0066225165562913	0.0833333333333333	0.0123456790123456	0.0256410256410256	0.0196342119419042	0.0	0.0359712230215827	0.0193548387096774	0.03	0.1267605633802817	0.0	0.0303030303030303	0.0	0.0	0.0221153155740647	0.025531914893617	0.0069444444444444	0.0147783251231527	0.0	0.0149880095923261	0.0789473684210526	0.020446096654275	0.0833333333333333	0.0147914645974781	0.0	0.0	0.0	0.0	0.0625	0.1428571428571428	0.0	0.0059347181008902	0.0	0.0	0.0125944584382871	0.0044776119402985	0.0	0.0214067278287461	0.0505050505050505	0.0055897149245388	0.0
Pour	0.0	0.0	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0034207525655644	0.0053995680345572	0.0	0.0065359477124183	0.002112676056338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017094017094017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052622923861207	0.0001726817475392	0.0	0.0	0.0	0.0	0.0040816326530612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021036024191427	0.0	0.0	0.0256410256410256	0.0092378752886836	0.0	0.0009099181073703	0.0	0.0106382978723404	0.0	0.0	0.0	0.0	0.0007153075822603	0.0	0.0	0.0	0.0006055101422948	0.0	0.0022421524663677	0.0	0.0023454641749262	0.0	0.0	0.0	0.0011638733705772	0.0096385542168674	0.0	0.0	0.0	0.0	0.0	0.0	0.0037654653039268	0.0	0.0071942446043165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019386802613628	0.0	0.0069444444444444	0.0	0.0	0.0023980815347721	0.0	0.0018587360594795	0.0	0.0016973811833171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006297229219143	0.0029850746268656	0.0	0.0	0.0	0.0011179429849077	0.0
Power tool	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002629503023928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.566013467503972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.180297264306742e-05	0.0	0.0	0.0	0.0	0.0002997601918465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029673590504451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Printer	0.0	0.000392670157068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015132026935	0.0	0.0	0.0	0.0002327746741154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001077044589646	0.0	0.0	0.0	0.0	0.0002997601918465	0.0	0.0037174721189591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Purr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018309859154929	0.0	0.0	0.0	0.0	0.0	0.0196491228070175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001726817475392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0160642570281124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002384358607534	0.0	0.0	0.0	0.0018165304268846	0.0	0.0	0.0294117647058823	0.0007566013467503	0.0	0.0	0.0	0.0011638733705772	0.0	0.0	0.0	0.086092715231788	0.0	0.0	0.0	0.0002689618074233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010411431033244	0.0	0.0	0.0	0.0	0.0	0.0	0.0018587360594795	0.0	0.0013336566440349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rain	0.0	0.000130890052356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002327746741154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.590148632153371e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rattle	0.0	0.000130890052356	0.0031446540880503	0.0	0.0017599436818021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005633802816901	0.0	0.0	0.0	0.0	0.0	0.0028070175438596	0.0	0.0	0.0	0.0	0.0	0.0059171597633136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001644466370662	0.0010360904852357	0.0357142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002629503023928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558139534883	0.0	0.0	0.0011921793037672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003026405387001	0.0	0.0	0.0	0.0002327746741154	0.0	0.0	0.0	0.0	0.0	0.0617283950617283	0.0	0.0002689618074233	0.0	0.0	0.0043010752688172	0.0	0.0	0.0	0.0	0.0	0.0	0.0005026208085014	0.0	0.0	0.0	0.0	0.0008992805755395	0.0	0.0	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014925373134328	0.0	0.0	0.0	0.0	0.0
Run	0.0	0.0023560209424083	0.0	0.0	0.0021119324181626	0.00920245398773	0.0	0.0	0.0	0.0011402508551881	0.0	0.0	0.0	0.0004225352112676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034188034188034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010360904852357	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040160642570281	0.0	0.0	0.0	0.0	0.032258064516129	0.0	0.0	0.0	0.0	0.0	0.0004768717215069	0.0	0.0	0.0	0.0018165304268846	0.0	0.0	0.0	0.0004539608080502	0.0	0.0	0.005181347150259	0.00256052141527	0.0	0.0	0.0	0.0	0.0	0.0	0.0705128205128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008616356717168	0.0	0.0069444444444444	0.0	0.0	0.000599520383693	0.0	0.0	0.0	0.0006062075654704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001889168765743	0.0	0.0	0.0	0.0	0.0016769144773616	0.0
Running_water	0.0	0.0007853403141361	0.0157232704402515	0.0	0.002463921154523	0.0030674846625766	0.0	0.0	0.0	0.0136830102622576	0.0010799136069114	0.0	0.0130718954248366	0.0187323943661971	0.081081081081081	0.0	0.0	0.0	0.0	0.0014035087719298	0.0	0.0	0.0	0.0051282051282051	0.0066666666666666	0.0177514792899408	0.0	0.0	0.0	0.0152439024390243	0.1428571428571428	0.0	0.0	0.0	0.018796992481203	0.0	0.0	0.0	0.0046045058378556	0.0010360904852357	0.0	0.0125	0.0294117647058823	0.0	0.1020408163265306	0.0015455950540958	0.0909090909090909	0.0	0.0	0.05	0.0182648401826484	0.1235955056179775	0.0	0.0	0.0	0.0	0.0	0.0010518012095713	0.0208728652751423	0.0140562248995983	0.0128205128205128	0.0138568129330254	0.0	0.0009099181073703	0.0	0.0957446808510638	0.0	0.0	0.0222222222222222	0.0	0.016690510252742	0.0337078651685393	0.0070921985815602	0.0185185185185185	0.0181653042688465	0.0418410041841004	0.0134529147982062	0.0	0.0239086025573125	0.0034246575342465	0.0	0.0129533678756476	0.0172253258845437	0.0313253012048192	0.0	0.0	0.0066225165562913	0.0	0.0123456790123456	0.0	0.0228617536309844	0.0	0.0071942446043165	0.0129032258064516	0.01	0.0	0.0	0.0151515151515151	0.0	0.024390243902439	0.0246284196165721	0.0	0.0798611111111111	0.0197044334975369	0.0	0.02757793764988	0.0	0.0278810408921933	0.0	0.0155189136760426	0.0	0.0212765957446808	0.0	0.0421052631578947	0.0	0.0	0.0	0.0	0.0068965517241379	0.0	0.0188916876574307	0.1	0.0	0.0122324159021406	0.0	0.0050307434320849	0.0
Scissors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011402508551881	0.0	0.0	0.0	0.0001408450704225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001644466370662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.566013467503972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.590148632153371e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121241513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
